"AgeCurrent","Location","SchoolType","SchoolLocation","SchoolYear","SchoolYearTEXT","SchoolFinish","IdentityEthnicity","IdentityRace","IdentityReligion","IdentityDisability","IdentityNeuro","IdentitySexuality","IdentitySexualityTEXT","IdentityGender","IdentityGenderTEXT","IdentitySex","IdentitySexTEXT","MAttraction","MAttractionTEXT","MSelfIdentity","MSelfIdentityTEXT","MSAHom","MSAHomTEXT","MSAHet","MSAHetTEXT","MRHom","MRHomTEXT","MRHet","MRHetTEXT","MComingOut","MComingOutTEXT","MComingOutWho2","MComingOutWho2TEXT","MComingOut3","MComingOutFamily4","MComingOutFamily4TEXT","RPDS","ACQ","IntHom1","IntHom2","IntHom3","HSS1Q1","HSS1Q2","HSS2Q1","HSS2Q2","HSS3Q1","HSS3Q2","HSS4Q1","HSS4Q2","HSS5Q1","HSS5Q2","HSS6Q1","HSS6Q2","HSS7Q1","HSS7Q2","HSS8Q1","HSS8Q2","HSS9Q1","HSS9Q2","HSS10Q1","HSS10Q2","HSS11Q1","HSS11Q2","HSS12Q1","HSS12Q2","HSS13Q1","HSS13Q2","HSS14Q1","HSS14Q2","ACQ2","DERS1","DERS2","DERS3","DERS4","DERS5","DERS6","DERS7","DERS8","DERS9","DERS10","DERS11","DERS12","DERS13","DERS14","DERS15","DERS16","SASI1","SASI2","SASI3","SASI4","SASI5","SASI6","SASI7","SASI8","SASI9","SASI10","RaceDemog","ReligionDemog","GenderGroup","SexualityGroup","HSS1","HSS2","HSS3","HSS4","HSS5","HSS6","HSS7","HSS8","HSS9","HSS10","HSS11","HSS12","HSS13","HSS14","SMA_RSS","IntHom","Clarity","Goals","Impulse","Strategies","Nonacceptance","DERS","goodsasi","badsasi","SASI"
17,9,3,2,1,12,NA,"10,12","6",2,"5","2","3",NA,"7",NA,"1",NA,1,14,1,15,1,16,2,NA,2,NA,2,NA,1,15,1,NA,2,1,15,4,5,1,1,2,2,5,5,2,5,4,3,3,2,2,4,4,4,3,5,4,6,5,5,5,5,4,4,5,4,4,4,4,4,2,2,4,3,3,2,3,3,4,3,2,2,3,2,3,3,5,4,5,5,4,4,5,5,5,5,"6","1",NA,"1",10,10,20,9,4,16,12,20,30,25,20,20,16,16,16.2857142857143,4,4,10,8,12,10,44,24,23,47
26,3,1,2,2,NA,"3","10","6",2,"5","2","1,7",NA,"2",NA,"2",NA,1,18,1,19,2,NA,2,NA,2,NA,2,NA,1,24,2,NA,1,1,24,3,5,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,4,3,6,5,5,5,6,5,6,6,3,3,3,2,4,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,5,4,4,4,4,4,5,5,5,5,"6","1","2","1",4,4,6,6,4,4,4,12,30,25,30,36,9,6,12.8571428571429,6,4,6,3,8,6,27,23,22,45
25,7,6,2,2,NA,"2","2","3",8,"5","3","7",NA,"7",NA,"2",NA,1,14,1,19,1,23,1,23,2,NA,2,NA,1,16,5,NA,2,2,NA,3,5,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,5,5,6,5,4,4,6,6,4,3,4,4,4,4,3,3,1,1,2,4,2,2,1,1,1,3,2,4,4,4,4,4,5,4,4,4,5,4,5,"3","2",NA,"4",1,1,4,1,1,1,1,1,25,30,16,36,12,16,10.4285714285714,3,7,11,4,10,6,38,20,23,43
17,3,1,2,1,12,NA,"10","6",8,"5","1","1",NA,"4",NA,"2",NA,1,12,1,12,2,NA,2,NA,1,17,2,NA,1,13,1,NA,1,1,16,3,5,3,3,3,1,1,3,2,1,2,3,2,3,2,1,1,1,1,2,2,5,2,5,2,4,2,4,3,1,2,4,4,4,3,2,4,1,5,5,4,2,2,3,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,"6","2","3","1",1,6,2,6,6,1,1,4,10,10,8,12,2,16,6.07142857142857,9,5,12,5,23,9,54,25,25,50
21,8,1,2,2,NA,"1","10","6",8,"6","1","6,7,9",NA,"1,3,5",NA,"2",NA,1,12,1,12,1,12,1,12,1,15,1,12,1,13,2,NA,1,1,13,3,5,4,4,4,2,1,3,1,3,2,3,1,1,2,4,3,1,1,4,3,4,2,4,3,3,2,4,3,2,1,5,4,4,4,3,4,2,2,2,4,4,4,3,2,3,4,4,3,5,5,2,4,4,4,3,4,5,4,4,"6","2","5","2",2,3,6,3,2,12,1,12,8,12,6,12,2,20,7.21428571428571,12,7,11,8,16,11,53,21,18,39
17,3,3,1,1,11,NA,"10,16","6",8,"4","1","2,6",NA,"6","Unsure","1",NA,1,15,1,16,1,17,2,NA,1,17,2,NA,1,16,2,NA,1,1,16,4,5,2,2,1,1,1,2,1,6,3,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,4,2,3,2,1,2,4,3,3,4,1,1,2,5,4,3,3,2,5,2,1,5,3,4,4,5,5,2,2,5,5,5,5,"6","2","3","2",1,2,18,1,1,1,1,1,36,36,36,8,6,2,10.7142857142857,5,6,14,7,12,8,47,21,21,42
24,2,1,1,2,NA,"3","6","2",8,"5","1","2,3,6,7,10",NA,"2,3,4",NA,"2",NA,1,9,1,11,1,14,1,17,1,14,1,17,1,12,3,NA,1,2,NA,3,5,1,1,2,1,2,2,2,1,1,2,2,1,1,2,3,1,1,1,1,2,6,2,6,1,6,2,5,2,4,1,4,4,1,1,2,1,3,3,3,4,1,2,1,2,1,3,4,2,5,5,5,5,5,5,5,2,5,4,"2","2","3","2",2,4,1,4,1,6,1,1,12,12,6,10,8,4,5.14285714285714,4,2,9,6,13,4,34,25,21,46
23,3,2,1,2,NA,"1","11,12","6",8,"5","3","1",NA,"2",NA,"2",NA,1,15,1,20,1,18,1,22,2,NA,2,NA,1,20,2,NA,1,1,20,3,5,5,5,2,1,1,2,1,4,4,1,1,1,2,1,1,1,1,1,1,6,6,4,3,6,6,5,5,3,2,4,6,4,5,5,4,2,1,1,2,2,3,2,1,1,2,4,2,2,4,2,2,5,4,2,2,4,4,4,"6","2","2","1",1,2,16,1,2,1,1,1,36,12,36,25,6,24,11.7142857142857,12,10,8,5,9,7,39,16,17,33
16,7,3,2,1,10,NA,"10,12","6",8,"5","1","1,2,9",NA,"2,3,5",NA,"2",NA,1,11,1,14,1,16,2,NA,1,16,2,NA,1,14,1,NA,1,1,15,3,5,2,1,1,4,3,3,3,3,3,5,4,2,1,4,3,4,3,3,4,5,2,5,3,4,4,4,4,4,4,5,5,4,4,3,2,3,4,4,3,4,5,3,3,3,4,4,3,4,5,3,4,4,4,4,5,5,5,4,"6","2","3","3",12,9,9,20,2,12,12,12,10,15,16,16,16,25,13.2857142857143,4,7,8,10,19,12,56,23,20,43
17,8,1,1,1,12,NA,"10","6",6,"5","1","10",NA,"5,6","Transmasc (he/they)","2",NA,1,14,1,12,2,NA,2,NA,1,14,2,NA,1,13,2,NA,1,1,13,3,5,3,4,3,5,2,4,3,3,1,5,5,3,2,4,3,3,2,2,1,6,5,5,5,5,5,2,2,6,5,6,6,4,5,5,4,1,5,4,5,4,4,5,4,5,4,5,4,5,4,2,4,3,5,4,3,4,4,3,"6","1","5","2",10,12,3,25,6,12,6,2,30,25,25,4,30,36,16.1428571428571,10,10,13,9,24,13,69,20,16,36
17,7,2,1,1,12,NA,"10,12","6",8,"5","1","6,11","Demisexual","3",NA,"2",NA,1,11,1,13,1,16,2,NA,1,15,1,14,1,14,1,NA,2,1,15,3,5,1,1,1,1,1,2,1,1,1,3,2,3,2,2,1,2,1,2,1,1,1,4,3,1,1,6,4,4,2,6,4,4,3,3,4,1,2,2,4,3,2,2,2,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,"6","2","3","2",1,2,1,6,6,2,2,2,1,12,1,24,8,24,6.57142857142857,3,6,11,6,16,8,47,25,25,50
17,8,1,1,1,12,NA,"10,12","6",7,"4","1","7,9",NA,"6","Agender","2",NA,2,NA,1,15,2,NA,2,NA,2,NA,2,NA,1,15,2,NA,1,1,15,3,5,1,2,NA,1,1,1,1,1,2,1,1,1,1,4,3,1,1,1,4,6,4,4,5,6,5,2,2,1,2,2,4,4,2,2,5,2,3,4,5,4,1,1,4,2,1,1,2,4,5,5,5,5,5,5,5,5,2,2,"6","3","3","3",1,1,2,1,1,12,1,4,24,20,30,4,2,8,7.92857142857143,NA,4,12,10,14,3,43,22,22,44
22,7,2,1,2,NA,"1","10","6",8,"5","1","7",NA,"2",NA,"2",NA,1,12,1,18,1,20,NA,NA,2,NA,1,18,1,19,1,NA,1,1,20,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,2,2,1,1,4,1,1,1,4,2,2,2,2,2,3,2,3,2,1,2,2,2,3,2,3,5,5,5,5,5,4,4,5,5,5,"6","2","2","4",1,1,1,1,1,1,1,1,9,20,4,1,4,1,3.35714285714286,3,4,6,7,13,5,35,24,24,48
19,7,1,1,2,NA,"1","8","7",8,"5","2","1",NA,"4",NA,"2",NA,1,13,1,14,1,16,1,16,1,16,2,NA,1,15,1,NA,1,1,15,4,5,4,4,4,1,1,1,1,4,4,1,2,1,1,3,4,1,1,2,3,6,5,4,3,3,4,2,2,3,4,4,5,4,4,4,5,2,3,4,4,4,4,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,"7","2","3","1",1,1,16,2,1,12,1,6,30,12,12,4,12,20,9.28571428571429,12,8,14,10,21,13,66,25,24,49
20,9,3,2,2,NA,"1,6","10,12","6",8,"5","1","2,7,8",NA,"1,3,5",NA,"2",NA,1,17,1,17,2,NA,2,NA,2,NA,2,NA,1,17,1,NA,1,1,17,3,5,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,1,1,2,1,6,4,NA,NA,5,4,4,5,4,3,4,4,4,5,5,4,3,4,4,4,4,2,2,3,4,2,3,3,4,5,4,5,5,5,5,5,5,5,5,"6","2","5","1",1,1,2,1,1,9,1,2,24,NA,20,20,12,16,NA,3,10,11,10,19,6,56,25,24,49
17,5,6,2,1,11,NA,"10","6",8,"4","1","3,4,7,8,9,11","omni","5,6","genderqueer, transmasculine","2",NA,1,14,1,15,2,NA,2,NA,1,17,2,NA,1,14,5,NA,2,1,16,4,5,1,1,1,2,1,1,2,1,1,1,2,1,1,3,2,1,1,3,4,6,5,6,6,6,5,6,4,5,3,5,3,4,5,5,5,4,3,3,4,3,5,3,4,3,4,4,4,4,4,1,3,3,4,3,3,5,3,3,"6","2","3","3",2,2,1,2,1,6,1,12,30,36,30,24,15,15,12.6428571428571,3,10,13,11,17,12,63,17,15,32
16,3,1,2,1,11,NA,"17","6",8,"4","1","6",NA,"2",NA,"2",NA,2,NA,1,13,2,NA,2,NA,2,NA,1,16,1,13,2,NA,1,1,13,4,5,1,1,1,3,1,2,1,2,1,3,1,2,1,4,1,3,1,4,1,1,1,2,1,2,1,2,1,2,1,1,1,4,3,2,4,1,1,1,3,2,1,2,1,2,2,2,3,3,5,5,5,5,5,5,5,5,3,5,"6","2","2","2",3,2,2,3,2,4,3,4,1,2,2,2,2,1,2.35714285714286,3,5,10,4,9,5,33,23,25,48
19,7,5,3,2,NA,"7","10,12","6",8,"4","1","3,4,6,7,11","Achillean, Omnisexual and Bisexual","1,5",NA,"2",NA,1,9,1,9,1,11,2,NA,1,9,2,NA,1,9,5,NA,2,1,16,2,5,1,1,1,6,2,3,2,4,2,5,2,2,1,4,3,3,2,3,2,6,6,6,6,3,4,6,6,4,2,6,3,4,5,4,5,2,5,5,5,5,4,5,3,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,"6","2","5","2",12,6,8,10,2,12,6,6,36,36,12,36,8,18,14.8571428571429,3,9,15,10,25,14,73,23,25,48
17,7,2,2,1,12,NA,"6,10,12","2,6",8,"5","1","2,7,8",NA,"2",NA,"2",NA,1,13,1,16,1,17,1,17,1,17,2,NA,1,16,1,NA,2,1,17,3,5,2,2,2,2,1,2,1,2,3,3,3,1,1,4,3,1,1,5,4,5,6,5,6,5,6,6,5,4,4,2,5,4,3,5,5,3,4,5,5,4,5,5,4,3,5,5,4,5,5,2,5,5,4,4,5,5,4,5,"9","2","2","1",2,2,6,9,1,12,1,20,30,30,30,30,16,10,14.2142857142857,6,8,14,11,22,15,70,23,21,44
23,7,1,2,2,NA,"2","10","6",2,"4","1","6,7",NA,"2",NA,"2",NA,1,13,1,23,2,NA,2,NA,2,NA,2,NA,1,23,2,NA,2,1,13,3,5,5,4,4,2,2,4,4,5,5,5,5,6,6,5,5,3,3,5,5,6,6,6,6,5,5,6,6,5,5,6,6,4,3,2,4,2,2,4,4,3,5,4,2,4,5,5,4,5,3,1,3,1,3,1,3,2,2,2,"6","1","2","2",4,16,25,25,36,25,9,25,36,36,25,36,25,36,25.6428571428571,13,5,12,7,20,14,58,14,7,21
16,7,1,1,1,10,NA,"10","6",8,"5","2","2,3",NA,"2",NA,"2",NA,1,13,1,13,1,16,NA,NA,1,16,1,14,1,14,1,NA,2,2,NA,4,5,2,2,3,4,3,4,2,2,2,4,2,3,3,4,4,2,2,5,3,5,3,6,3,6,5,5,4,4,4,6,5,4,2,3,4,1,2,1,3,2,3,3,3,2,3,3,2,2,5,4,4,4,4,5,5,5,5,4,"6","2","2","1",12,8,4,8,9,16,4,15,15,18,30,20,16,30,14.6428571428571,7,5,9,6,10,9,39,23,22,45
16,7,3,1,1,11,NA,"16","6",4,"6","1","1",NA,"2",NA,"2",NA,1,14,1,13,2,NA,2,NA,2,NA,2,NA,1,13,5,NA,2,1,13,3,5,2,2,2,2,1,1,1,2,2,1,2,1,1,3,3,1,1,5,5,5,5,3,3,4,4,4,4,2,2,5,5,4,1,1,4,2,2,4,2,2,1,1,1,1,2,3,3,3,5,5,5,5,5,5,5,5,5,5,"6","1","2","1",2,1,4,2,1,9,1,25,25,9,16,16,4,25,10,6,2,9,5,13,4,33,25,25,50
22,7,1,2,2,NA,"1,6","10","6",2,"5","1","1",NA,"2",NA,"2",NA,1,14,1,14,1,22,2,NA,1,22,2,NA,1,14,2,NA,1,1,14,4,5,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,4,3,4,3,3,2,5,4,4,3,5,5,4,2,2,4,2,2,3,4,3,4,4,2,3,4,4,4,4,4,5,4,4,4,2,3,4,4,4,"6","1","2","1",1,1,2,1,1,1,1,4,12,12,6,20,12,25,7.07142857142857,12,4,12,7,16,12,51,19,19,38
24,7,1,3,2,NA,"1","10","6",8,"4","1","1,2,11","Queer","3,5,6","Agender","2",NA,1,10,1,11,1,11,1,11,1,17,2,NA,1,14,1,NA,2,1,17,2,5,1,1,1,3,4,3,4,6,6,3,5,3,4,5,5,3,4,3,5,3,6,3,6,3,6,4,5,2,4,2,5,4,2,2,4,2,4,3,4,4,2,2,3,2,3,3,4,4,5,5,5,5,5,5,5,5,3,5,"6","2","3","1",12,12,36,15,12,25,12,15,18,18,18,20,8,10,16.5,3,4,12,9,16,7,48,23,25,48
26,3,1,2,2,NA,"3,6","10","6",8,"5","1","1",NA,"2",NA,"2",NA,1,14,1,16,1,16,1,18,1,17,1,18,1,15,5,NA,2,1,17,4,5,1,1,1,2,1,2,1,1,1,4,3,1,1,1,1,1,1,3,1,6,5,6,3,5,3,5,4,5,4,6,6,4,2,2,4,1,1,2,3,2,1,2,1,1,2,2,3,3,5,2,5,5,4,4,5,2,5,4,"6","2","2","1",2,2,1,12,1,1,1,3,30,18,15,20,20,36,11.5714285714286,3,4,10,4,9,5,32,24,17,41
22,8,1,1,2,NA,"2","10","6",2,"5","2","4,9",NA,"2",NA,"2",NA,2,NA,1,16,2,NA,1,15,2,NA,1,14,1,16,1,NA,2,2,NA,4,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,4,3,4,2,2,4,5,4,3,4,4,2,3,3,3,4,4,4,4,4,5,4,4,4,3,4,5,"6","1","2","3",1,1,1,1,1,1,1,1,4,2,1,1,1,1,1.28571428571429,8,7,10,7,19,11,54,20,21,41
16,7,3,2,1,11,NA,"10,16","6",2,"5","2","4,6,11","Biromantic-heterosexual","2",NA,"2",NA,1,14,1,15,2,NA,1,15,2,NA,1,13,1,15,1,NA,2,1,16,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,3,1,1,3,3,4,4,4,3,2,4,3,4,2,4,4,2,2,4,4,2,2,5,4,5,5,5,5,5,5,5,5,5,5,"6","1","2","2",1,1,1,1,1,1,1,1,6,2,9,1,9,16,3.64285714285714,3,5,13,11,16,6,51,25,25,50
17,5,1,3,1,11,NA,"10","6",8,"4","1","1",NA,"2,3",NA,"2",NA,1,11,1,13,2,NA,2,NA,2,NA,2,NA,1,15,2,NA,1,1,15,4,5,4,4,3,6,3,6,4,5,2,6,5,6,3,5,3,5,3,4,2,6,3,6,5,6,4,6,6,6,4,6,4,4,4,4,5,4,4,5,5,5,5,5,4,5,5,5,5,4,4,2,4,3,4,3,3,3,4,3,"6","2","3","1",18,24,10,30,18,15,15,8,18,30,24,36,24,24,21,11,8,15,13,23,15,74,19,14,33
20,8,1,2,2,NA,"1","10,12","6",8,"5","2","1",NA,"2",NA,"2",NA,1,13,1,16,1,18,1,17,1,18,1,17,1,16,1,NA,1,1,17,4,5,4,4,4,3,2,3,2,2,2,2,2,3,2,2,2,2,1,1,1,5,4,6,6,5,5,6,6,5,5,6,6,4,5,4,5,4,3,4,5,5,4,4,3,4,5,5,5,4,4,2,2,2,2,1,4,2,2,2,"6","2","2","1",6,6,4,4,6,4,2,1,20,36,25,36,25,36,15.0714285714286,12,9,15,12,20,13,69,14,9,23
19,6,2,1,2,NA,"1","10","6",2,"6","1","6",NA,"2",NA,"2",NA,1,12,1,12,1,15,1,18,1,15,1,18,1,12,1,NA,1,1,15,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,3,3,1,1,3,3,4,4,4,2,2,4,1,3,3,4,1,1,1,3,1,2,2,4,4,5,1,5,5,5,5,5,5,5,5,"6","1","2","2",1,1,1,1,1,1,1,1,25,16,9,1,9,16,6,3,4,12,5,13,4,38,25,21,46
17,8,3,2,1,12,NA,"10","6",8,"5","2","2,6",NA,"5",NA,"2",NA,1,12,1,13,2,NA,1,14,2,NA,2,NA,1,13,1,NA,1,1,14,3,5,4,4,2,3,4,5,5,4,4,4,3,1,2,5,5,2,1,5,5,6,4,5,5,4,4,3,3,3,4,5,4,4,2,2,4,2,3,3,4,3,5,4,2,3,3,4,3,5,4,1,4,5,4,4,4,4,4,2,"6","2","5","2",12,25,16,12,2,25,2,25,24,25,16,9,12,20,16.0714285714286,10,4,11,7,18,12,52,20,16,36
22,8,5,2,2,NA,"1,6","5,12","6",8,"5","1","1,2,3,7",NA,"2",NA,"2",NA,1,12,1,12,2,NA,2,NA,2,NA,2,NA,1,18,1,NA,1,1,18,2,5,1,1,1,1,1,1,1,1,2,3,2,1,1,3,2,1,1,1,1,2,2,3,3,3,2,2,2,3,3,4,4,4,5,2,2,1,3,4,3,1,5,5,1,2,4,5,4,5,5,5,2,5,2,5,3,5,5,5,"6","2","2","1",1,1,2,6,1,6,1,1,4,9,6,4,9,16,4.78571428571429,3,7,9,3,19,14,52,17,25,42
20,2,3,2,2,NA,"1,6","12","6",8,"5","2","6,7,9",NA,"2",NA,"2",NA,2,NA,1,14,1,17,1,17,2,NA,1,17,1,14,1,NA,2,1,14,2,5,3,3,1,3,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,6,6,5,5,3,3,5,5,3,3,6,6,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,4,5,4,4,4,1,3,2,"6","2","2","2",9,4,1,4,1,1,1,1,36,25,9,25,9,36,11.5714285714286,7,2,3,3,5,4,17,19,14,33
18,9,1,2,2,NA,"6","12",NA,8,"5","2","1",NA,"2",NA,"2",NA,1,14,1,13,2,NA,1,11,2,NA,2,NA,1,14,1,NA,1,2,NA,1,5,5,5,4,4,1,3,1,2,1,4,2,1,1,1,1,1,1,2,2,4,2,4,3,2,4,6,4,3,2,5,5,4,3,3,4,4,5,4,3,5,5,5,4,3,4,4,4,3,2,5,3,3,2,1,2,2,3,2,NA,"2","2","1",4,3,2,8,1,1,1,4,8,12,8,24,6,25,7.64285714285714,14,6,11,13,19,14,63,12,13,25
20,7,1,2,2,NA,"1","7,16","4,6",8,"5","1","1",NA,"2",NA,"2",NA,1,16,1,16,1,20,1,18,1,16,1,10,1,16,5,NA,2,1,19,2,5,2,2,4,1,3,2,2,1,1,1,3,1,1,1,4,1,1,1,3,4,5,3,4,4,6,4,6,2,3,1,6,4,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,5,2,5,5,5,5,5,5,5,5,"9","2","2","1",3,4,1,3,1,4,1,3,20,12,24,24,6,6,8,8,3,3,4,8,4,22,25,22,47
20,5,1,1,2,NA,"4","10","6",8,"4","1","6,10",NA,"1",NA,"2",NA,1,8,1,12,1,14,1,14,1,15,1,14,1,13,2,NA,1,1,13,3,5,3,2,2,3,2,2,3,4,2,4,3,3,2,4,3,4,3,4,4,4,4,5,4,5,4,5,4,5,4,6,5,4,5,2,4,1,3,4,5,2,4,5,2,2,4,3,5,5,5,5,5,5,5,5,5,5,5,5,"6","2","5","2",6,6,8,12,6,12,12,16,16,20,20,20,20,30,14.5714285714286,7,7,14,5,17,13,56,25,25,50
23,3,6,1,2,NA,"1","10","6",8,"5","2","4",NA,"1,5",NA,"2",NA,1,15,1,16,2,NA,2,NA,2,NA,2,NA,1,18,2,NA,1,1,18,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,3,2,3,2,1,1,1,1,2,2,4,2,2,4,1,2,2,2,1,2,2,1,1,2,2,2,1,5,4,4,5,4,5,5,5,4,5,"6","2","5","1",1,1,1,1,1,2,1,1,3,6,6,1,1,4,2.14285714285714,3,4,8,3,8,6,29,22,24,46
16,9,1,1,1,11,NA,"10","6",8,"5","2","6",NA,"2",NA,"2",NA,1,13,1,14,1,15,2,NA,2,NA,2,NA,1,14,3,NA,1,1,14,2,5,2,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,6,5,6,5,4,3,2,2,2,2,4,4,4,1,2,4,3,4,4,2,3,4,3,3,3,4,4,3,3,4,2,3,5,5,4,4,4,4,5,"6","2","2","2",1,1,1,1,1,16,1,1,30,30,12,4,4,16,8.5,5,3,9,9,18,11,50,20,20,40
16,7,2,2,1,11,NA,"6","2",8,"5","2","6,7,8",NA,"2",NA,"2",NA,1,12,1,13,2,NA,2,NA,2,NA,2,NA,1,15,1,NA,2,1,15,3,5,2,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,5,6,3,4,3,4,2,5,2,3,2,3,4,2,2,3,2,2,3,3,2,1,1,2,2,3,1,2,3,4,2,4,4,4,4,2,4,2,4,"2","2","2","2",1,1,1,3,1,2,1,1,30,12,12,10,6,6,6.21428571428571,6,4,8,6,11,5,34,16,18,34
24,4,3,2,2,NA,"6","9,10","1,6",8,"5","1","6,10",NA,"2",NA,"2",NA,1,11,1,15,1,15,1,12,1,15,1,13,1,15,1,NA,2,1,17,3,5,1,1,1,4,2,4,3,2,2,3,2,2,1,1,2,2,2,3,2,6,4,6,5,4,4,5,4,6,4,6,5,4,2,2,4,2,3,4,2,2,4,4,2,2,3,3,3,4,5,5,5,4,2,5,5,5,5,5,"9","2","2","2",8,12,4,6,2,2,4,6,24,30,16,20,24,30,13.4285714285714,3,4,9,6,16,11,46,22,24,46
24,3,3,2,2,NA,"2","2,16","7",8,"5","2","6,7,10",NA,"1,3",NA,"1",NA,1,11,1,15,1,18,1,18,1,18,1,16,1,16,1,NA,2,1,16,3,5,2,2,1,3,2,1,1,5,3,2,2,1,1,5,4,2,1,5,3,6,5,6,4,2,1,4,2,6,4,6,5,4,3,2,1,1,1,1,2,1,1,1,1,1,3,4,2,2,5,4,5,5,4,5,5,5,4,5,"7","2","3","2",6,1,15,4,1,20,2,15,30,24,2,8,24,30,13,5,5,5,3,9,5,27,23,24,47
21,3,3,1,2,NA,"1,6","10,12","6",2,"4","2","4,6",NA,"1,3,5",NA,"2",NA,1,8,1,14,2,NA,2,NA,1,15,2,NA,1,18,1,NA,1,2,NA,2,5,6,4,4,5,4,2,1,5,5,4,3,5,5,4,3,4,3,6,5,6,6,6,6,6,6,6,6,1,1,4,5,4,4,4,5,1,4,5,3,1,5,5,1,3,2,4,3,4,2,2,2,2,1,4,2,5,4,5,"6","1","5","2",20,2,25,12,25,12,12,30,36,36,36,36,1,20,21.6428571428571,14,8,11,3,20,12,54,11,18,29
25,6,1,2,2,NA,"3","12","6",8,"4","1","6,7,10",NA,"2,3",NA,"2",NA,1,11,1,14,1,23,1,19,2,NA,1,20,1,14,1,NA,1,1,16,3,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,5,4,5,4,6,6,4,2,2,3,2,3,3,3,3,4,5,3,2,4,4,4,4,4,4,4,2,4,3,3,5,5,4,"6","2","3","2",1,1,1,1,1,1,1,1,4,12,4,20,20,36,7.42857142857143,5,4,10,8,16,13,51,20,18,38
19,3,1,1,2,NA,"1","10","6",8,"4","1","7,9",NA,"3,5",NA,"2",NA,1,13,1,15,2,NA,2,NA,1,15,2,NA,1,15,1,NA,2,1,15,4,5,2,2,2,1,2,2,2,4,3,3,2,2,2,2,2,3,2,4,2,4,2,5,3,3,2,3,3,4,3,5,3,4,4,4,2,1,1,3,2,1,3,2,2,2,2,3,2,4,4,2,4,4,4,4,4,2,4,4,"6","2","3","3",2,4,12,6,4,4,6,8,8,15,6,9,12,15,7.92857142857143,6,8,6,4,13,7,38,20,16,36
17,8,1,2,1,12,NA,"10,12","6",8,"5","1","6,7",NA,"2,3,6","Demigirl","2",NA,1,13,1,14,2,NA,2,NA,2,NA,2,NA,1,14,1,NA,2,1,14,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,3,2,4,2,2,3,4,4,3,3,4,4,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,4,5,2,4,4,4,4,4,4,4,4,"6","2",NA,"2",4,4,4,4,4,25,4,4,6,8,6,16,9,16,8.14285714285714,5,7,11,7,16,11,52,21,18,39
16,7,3,2,1,11,NA,"10","6",8,"5","3","3,11","Asexual Spectrum (Not fully Ace)","1",NA,"1",NA,1,13,1,14,2,NA,2,NA,1,14,1,10,1,14,1,NA,1,1,14,3,5,1,2,1,4,2,2,1,4,3,3,2,2,2,3,1,4,3,2,2,6,4,4,3,6,4,5,4,3,2,4,3,4,2,2,4,2,3,4,5,3,4,4,2,3,2,4,4,4,5,5,4,4,4,5,4,5,5,3,"6","2","1","1",8,2,12,6,4,3,12,4,24,12,24,20,6,12,10.6428571428571,4,4,13,7,18,10,52,22,22,44
